datetime,realized_volatility
2025-07-03 12:15:00,0.0024526108640854
2025-07-03 12:30:00,0.0019730318887632
2025-07-03 12:45:00,0.001317579893328
2025-07-03 13:00:00,0.0015219404580561
2025-07-03 13:15:00,0.0012702117115517
2025-07-03 13:30:00,0.001270125954215
2025-07-03 13:45:00,0.0011668251005431
2025-07-03 14:00:00,0.000857294372979
2025-07-03 14:15:00,0.000773714417032
2025-07-03 14:30:00,0.0013265588938159
2025-07-03 14:45:00,0.0014073767302397
2025-07-03 15:00:00,0.0013636279917993
2025-07-03 15:15:00,0.0013070287346995
2025-07-03 15:30:00,0.0009280092327848
2025-07-03 15:45:00,0.0008852671595733
2025-07-03 16:00:00,0.000921043784929
2025-07-03 16:15:00,0.0008930221618618
2025-07-03 16:30:00,0.0005440341315668
2025-07-03 16:45:00,0.0003905408809947
2025-07-03 17:00:00,0.0004572441571597
2025-07-03 17:15:00,0.0004913181421705
2025-07-03 17:30:00,0.0004774273860046
2025-07-03 17:45:00,0.0004688951761404
2025-07-03 18:00:00,0.0007795811431734
2025-07-03 18:15:00,0.000725319571365
2025-07-03 18:30:00,0.000746674038688
2025-07-03 18:45:00,0.0008287752890592
2025-07-03 19:00:00,0.0007196833703937
2025-07-03 19:15:00,0.0007496851615659
2025-07-03 19:30:00,0.0010814810780611
2025-07-03 19:45:00,0.0011494856423607
2025-07-03 20:00:00,0.0009772261193129
2025-07-03 20:15:00,0.0009618899883295
2025-07-03 20:30:00,0.000739624144857
2025-07-03 20:45:00,0.0006840260215803
2025-07-03 21:00:00,0.0014605892587543
2025-07-03 21:15:00,0.0015858652267294
2025-07-03 21:30:00,0.0015121113918865
2025-07-03 21:45:00,0.0014891293765298
2025-07-03 22:00:00,0.0006666584631252
2025-07-03 22:15:00,0.0009536796886902
2025-07-03 22:30:00,0.0010667158862298
2025-07-03 22:45:00,0.0010985864126008
2025-07-03 23:00:00,0.0010800572081423
2025-07-03 23:15:00,0.0006591632848206
2025-07-03 23:30:00,0.0006592778340139
2025-07-03 23:45:00,0.0009606558173946
2025-07-04 00:00:00,0.0011000268120341
2025-07-04 00:15:00,0.0014760414333494
2025-07-04 00:30:00,0.0020454189879392
2025-07-04 00:45:00,0.001918340783811
